,NAID,naraURL,title,pageObjectId,pageURL,file_cat,llm_extracted_pension_amount,llm_extracted_pension_amount_dollars
528,111782652,https://catalog.archives.gov/id/111782652,"Revolutionary War Pension and Bounty Land Warrant Application File W. 6380, Henry Wray, Va.",111782681,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2646/images/4177225_00927.jpg,widow,"{'applicant_name': 'Clarissa Wray', 'applicant_type': 'widow', 'place': 'Virginia', 'pension_amount': '24.66', 'pension_frequency': 'per burn', 'pension_act': None, 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
529,54383690,https://catalog.archives.gov/id/54383690,"Revolutionary War Pension and Bounty Land Warrant Application File W. 3338, John Davis, Penn.",54383716,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/90/3836/54383690/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0757/images/4157566_00504.jpg,widow,"{'applicant_name': 'Sarah Davis', 'applicant_type': 'widow', 'place': 'Greensborgh', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': '07/01/1848', 'allowance_start_date': '03/04/1848', 'document_type': 'award_roll_card'}",True
530,54425738,https://catalog.archives.gov/id/54425738,"Revolutionary War Pension and Bounty Land Warrant Application File W 3962, John Dickey, N.C.",54425740,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/38/4257/54425738/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0811/images/4157804_00361.jpg,widow,"{'applicant_name': 'Elizabeth Dickey', 'applicant_type': 'widow', 'place': 'NC', 'pension_amount': '352', 'pension_frequency': 'per annum', 'pension_act': '03/03/1843', 'soldier_rank': 'Captain', 'issued_date': '06/18/1853', 'allowance_start_date': '03/04/1843', 'document_type': 'award_roll_card'}",True
531,54572775,https://catalog.archives.gov/id/54572775,"Revolutionary War Pension and Bounty Land Warrant Application File W. 20,312, Joseph Fitch, New York",54572800,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/5727/54572775/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0983/images/4158287_00683.jpg,widow,"{'applicant_name': 'Cataline Kelsey', 'applicant_type': 'widow', 'place': 'N. York', 'pension_amount': '136.82', 'pension_frequency': 'annual', 'pension_act': '07/04/1836', 'soldier_rank': None, 'issued_date': '06/28/1854', 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
532,54030255,https://catalog.archives.gov/id/54030255,"Revolutionary War Pension and Bounty Land Warrant Application File S. 30,901, William Brackett, Mass.",54030257,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/55/302/54030255/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0313/images/4154088_00886.jpg,soldier,"{'applicant_name': 'William Brackett', 'applicant_type': 'soldier', 'place': 'Maine', 'pension_amount': '80.66', 'pension_frequency': 'per ann', 'pension_act': '06/07/1832', 'soldier_rank': 'Sergt', 'issued_date': '08/02/1833', 'allowance_start_date': '03/04/1834', 'document_type': 'award_roll_card'}",True
533,144209534,https://catalog.archives.gov/id/144209534,"Revolutionary War Pension and Bounty Land Warrant Application File W. 8539, for George Pullin, Virginia",144209571,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1984_9750/images/4161957_00255.jpg,widow,"{'applicant_name': 'Nancy Pullin', 'applicant_type': 'widow', 'place': 'Kentucky', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': '12/14/1849', 'allowance_start_date': '03/04/1848', 'document_type': 'administrative_letter'}",True
534,54938904,https://catalog.archives.gov/id/54938904,"Revolutionary War Pension and Bounty Land Warrant Application File W. 24435, Isaac Howe, Mass.",54938909,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/4/9389/54938904/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1344/images/4159590_00765.jpg,widow,"{'applicant_name': 'Louis', 'applicant_type': 'widow', 'place': 'Middleser', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '07/07/1838', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
535,54519542,https://catalog.archives.gov/id/54519542,"Revolutionary War Pension and Bounty Land Warrant Application File W. 16,977, Joseph Enos, R.I.",54519569,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/42/5195/54519542/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0930/images/4158189_00697.jpg,rejected||widow,"{'applicant_name': 'Thankful Enos', 'applicant_type': 'widow', 'place': 'N. Y.', 'pension_amount': '61.66', 'pension_frequency': 'per annum', 'pension_act': '07/04/1836', 'soldier_rank': 'private, sergeant, ensign', 'issued_date': '03/29/1853', 'allowance_start_date': '06/12/1835', 'document_type': 'award_roll_card'}",True
536,54425351,https://catalog.archives.gov/id/54425351,"Revolutionary War Pension and Bounty Land Warrant Application File W 1156, James Dickey, Mass N.H.",54425405,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/51/4253/54425351/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0811/images/4157804_00300.jpg,widow,"{'applicant_name': 'Mary', 'applicant_type': 'widow', 'place': 'Pennsylvania', 'pension_amount': '96', 'pension_frequency': 'annual', 'pension_act': '07/27/1868', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '07/27/1868', 'document_type': 'application_affidavit'}",True
537,53919358,https://catalog.archives.gov/id/53919358,"Revolutionary War Pension and Bounty Land Warrant Application File W. 8,117, William Bausman, Continental Penn.",53919377,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/9193/53919358/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0179/images/4153924_00380.jpg,widow,"{'applicant_name': 'Elizabeth Jausman', 'applicant_type': 'widow', 'place': 'Lancaster County', 'pension_amount': '32', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'Lieutenant', 'issued_date': '12/10/1856', 'allowance_start_date': '03/04/1848', 'document_type': 'award_roll_card'}",True
538,54053236,https://catalog.archives.gov/id/54053236,"Revolutionary War Pension and Bounty Land Warrant Application File W. 2559, Cyrus Brinsmade, Conn.",54053241,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/532/54053236/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0342/images/4154122_00317.jpg,widow,"{'applicant_name': 'Sally Brinsmade', 'applicant_type': 'widow', 'place': 'Trumbull, Connecticut', 'pension_amount': '31.55', 'pension_frequency': 'per Annum', 'pension_act': '02/03/1853', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
539,54629852,https://catalog.archives.gov/id/54629852,"Revolutionary War Pension and Bounty Land Warrant Application File W. 23,074, Benjamin Furbish, N.H.",54629865,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/52/6298/54629852/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1038/images/4158512_00279.jpg,widow,"{'applicant_name': 'Lydia Furbush', 'applicant_type': 'widow', 'place': 'Maine', 'pension_amount': '36', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': '07/01/1848', 'document_type': 'application_affidavit'}",True
540,54516536,https://catalog.archives.gov/id/54516536,"Revolutionary War Pension and Bounty Land Warrant Application File W. 21069, Thomas Emery, N.H.",54516587,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/5165/54516536/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0926/images/4158185_00248.jpg,widow,"{'applicant_name': 'Mary Emery', 'applicant_type': 'widow', 'place': 'New Hampshire', 'pension_amount': '46.66', 'pension_frequency': 'per annum', 'pension_act': '07/07/1838', 'soldier_rank': 'private', 'issued_date': '02/07/1844', 'allowance_start_date': '03/04/1836', 'document_type': 'award_roll_card'}",True
541,54238561,https://catalog.archives.gov/id/54238561,"Revolutionary War Pension and Bounty Land Warrant Application File W. 3776, Garret Clawson, Va.",54238566,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/61/2385/54238561/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0571/images/4156097_00691.jpg,widow,"{'applicant_name': 'Kezia', 'applicant_type': 'widow', 'place': 'Pennsylvania', 'pension_amount': '96', 'pension_frequency': 'annual', 'pension_act': '07/07/1838', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
542,196694693,https://catalog.archives.gov/id/196694693,"Revolutionary War Pension and Bounty Land Warrant Application File S. 42370, for Joseph Spaulding, Massachusetts",196694695,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_2252_5301/images/4170116_00436.jpg,soldier,"{'applicant_name': 'Joseph Spaulding', 'applicant_type': 'soldier', 'place': 'N York', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'private', 'issued_date': '07/21/1819', 'allowance_start_date': '05/01/1818', 'document_type': 'award_roll_card'}",True
543,54792532,https://catalog.archives.gov/id/54792532,"Revolutionary War Pension and Bounty Land Warrant Application File W. 19670, Robert Hare, Mass.",54792535,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/32/7925/54792532/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1189/images/4159351_00122.jpg,widow,"{'applicant_name': 'Robert Hare', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '96', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': '12/30/1831', 'allowance_start_date': '03/04/1848', 'document_type': 'award_roll_card'}",True
544,196306113,https://catalog.archives.gov/id/196306113,"Revolutionary War Pension and Bounty Land Warrant Application File W. 10805, for John Newell, Pennsylvania",196306163,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1811_8445/images/4161401_00328.jpg,widow,"{'applicant_name': 'John Newell', 'applicant_type': 'soldier', 'place': 'Ohio', 'pension_amount': '100', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Matress', 'issued_date': '01/16/1854', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
545,54734224,https://catalog.archives.gov/id/54734224,"Revolutionary War Pension and Bounty Land Warrant Application File W. 11087, Henry Grigg, Conn.",54734252,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/24/7342/54734224/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1135/images/4159110_00128.jpg,widow,"{'applicant_name': None, 'applicant_type': 'soldier', 'place': 'Connecticut', 'pension_amount': '480', 'pension_frequency': 'annual', 'pension_act': None, 'soldier_rank': 'Commissary or as an [illegible]?', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
546,53969873,https://catalog.archives.gov/id/53969873,"Revolutionary War Pension and Bounty Land Warrant Application File S 37,762, Gurdon Bingham, Conn.",53969875,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/73/9698/53969873/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0241/images/4153986_00182.jpg,soldier,"{'applicant_name': 'Curdon Bingham', 'applicant_type': 'soldier', 'place': 'Connecticut', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'Capt. Allen Musician', 'issued_date': '10/23/1818', 'allowance_start_date': '03/24/1818', 'document_type': 'award_roll_card'}",True
547,196428123,https://catalog.archives.gov/id/196428123,"Revolutionary War Pension and Bounty Land Warrant Application File W 4768, for Britain Powel, North Carolina",196428125,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1962_8757/images/4161908_00022.jpg,widow,"{'applicant_name': 'Mary Powell', 'applicant_type': 'widow', 'place': 'Duplin Co., North Carolina', 'pension_amount': '50', 'pension_frequency': 'per Lennum', 'pension_act': '06/07/1832', 'soldier_rank': 'Pr. of Cav.', 'issued_date': '10/12/1841', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
548,196690151,https://catalog.archives.gov/id/196690151,"Revolutionary War Pension and Bounty Land Warrant Application File R. 9938, for Asa Soule, Massachusetts",196690161,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_2247_5400/images/4170111_00076.jpg,rejected,"{'applicant_name': 'Nelson Sale', 'applicant_type': 'soldier', 'place': 'Maine', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '07/07/1838', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
549,54799274,https://catalog.archives.gov/id/54799274,"Revolutionary War Pension and Bounty Land Warrant Application File S. 29,855, William Harrington, Mass.",54799276,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/74/7992/54799274/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1197/images/4159364_00715.jpg,soldier,"{'applicant_name': 'William Harrington', 'applicant_type': 'soldier', 'place': 'Massachusetts', 'pension_amount': '25', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Priv.', 'issued_date': '11/05/1832', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
550,111670636,https://catalog.archives.gov/id/111670636,"Revolutionary War Pension and Bounty Land Warrant Application File S. 37534, William Wharton, Penn",111670650,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2541/images/4176405_01167.jpg,soldier,"{'applicant_name': 'William Wharton', 'applicant_type': 'soldier', 'place': 'Kentucky', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1848', 'soldier_rank': 'Private', 'issued_date': '05/13/1819', 'allowance_start_date': '06/15/1818', 'document_type': 'award_roll_card'}",True
551,54557062,https://catalog.archives.gov/id/54557062,"Revolutionary War Pension and Bounty Land Warrant Application File S. 35304, Tobias Fernald, Mass.",54557064,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/5570/54557062/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0967/images/4158248_00240.jpg,soldier,"{'applicant_name': 'Tobias Fernald', 'applicant_type': 'soldier', 'place': 'Maine', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'Private', 'issued_date': '03/30/1817', 'allowance_start_date': '04/13/1817', 'document_type': 'award_roll_card'}",True
552,144172218,https://catalog.archives.gov/id/144172218,"Revolutionary War Pension and Bounty Land Warrant Application File W. 9969, for William Mc Clure, Pennsylvania",144172221,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_1669_7892/images/4160851_00748.jpg,widow,"{'applicant_name': 'Tabitha McClure', 'applicant_type': 'widow', 'place': 'Pennsylvania', 'pension_amount': '80.04', 'pension_frequency': 'per annum', 'pension_act': '02/03/1853', 'soldier_rank': 'Pri & Serg', 'issued_date': '07/14/1836', 'allowance_start_date': '02/03/1853', 'document_type': 'award_roll_card'}",True
